filename,file_path,size_mb,file_type,num_pages,release_date
BATES-FDA-CBER-2021-5683-0002372_adc19ef-ve-cov-7pd2-eval-sas.txt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_13122021/BATES-FDA-CBER-2021-5683-0002372_adc19ef-ve-cov-7pd2-eval-sas.txt,0.01,txt,,13122021
STN-125742_0_0-Section-2.7.4-summary-clin-safety.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_13122021/STN-125742_0_0-Section-2.7.4-summary-clin-safety.pdf,6.5,pdf,344.0,13122021
STN-125742_0_0-Section-2.5-Clinical-Overview.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_13122021/STN-125742_0_0-Section-2.5-Clinical-Overview.pdf,4.2,pdf,334.0,13122021
BATES-FDA-CBER-2021-5683-0002376_relrec.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_13122021/BATES-FDA-CBER-2021-5683-0002376_relrec.xpt,0.55,xpt,,13122021
BATES-FDA-CBER-2021-5683-0002373_adc19ef-ve-sev-cov-7pd2-eval-sas.txt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_13122021/BATES-FDA-CBER-2021-5683-0002373_adc19ef-ve-sev-cov-7pd2-eval-sas.txt,0.01,txt,,13122021
BATES-FDA-CBER-2021-5683-0002377_supppr.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_13122021/BATES-FDA-CBER-2021-5683-0002377_supppr.xpt,0.07,xpt,,13122021
BATES-FDA-CBER-2021-5683-0002374_adc19ef-ve-sev-cov-7pd2-wo-eval-sas.txt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_13122021/BATES-FDA-CBER-2021-5683-0002374_adc19ef-ve-sev-cov-7pd2-wo-eval-sas.txt,0.01,txt,,13122021
CRFs-for-site-1055.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_13122021/CRFs-for-site-1055.pdf,6.42,pdf,2030.0,13122021
BATES-FDA-CBER-2021-5683-0002379_te.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_13122021/BATES-FDA-CBER-2021-5683-0002379_te.xpt,0.0,xpt,,13122021
BATES-FDA-CBER-2021-5683-0002375_addv-sas.txt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_13122021/BATES-FDA-CBER-2021-5683-0002375_addv-sas.txt,0.0,txt,,13122021
BATES-FDA-CBER-2021-5683-0002380_ti.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_13122021/BATES-FDA-CBER-2021-5683-0002380_ti.xpt,0.04,xpt,,13122021
BATES-FDA-CBER-2021-5683-0002378_ta.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_13122021/BATES-FDA-CBER-2021-5683-0002378_ta.xpt,0.01,xpt,,13122021
signed-F21-5683-CBER-Dec-13-2021-Response-Letter.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_13122021/signed-F21-5683-CBER-Dec-13-2021-Response-Letter.pdf,0.2,pdf,2.0,13122021
FDA-CBER-2021-5683-0484461-0537913-125742_S1_M5_c4591001-S-D-face.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_03102022/FDA-CBER-2021-5683-0484461-0537913-125742_S1_M5_c4591001-S-D-face.xpt,1586.43,xpt,,03102022
FDA-CBER-2021-5683-0484452-0484460-125742_S1_M5_bnt162-01-S-D-ti.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_03102022/FDA-CBER-2021-5683-0484452-0484460-125742_S1_M5_bnt162-01-S-D-ti.xpt,0.08,xpt,,03102022
FDA-CBER-2021-5683-0484442-0484451-125742_S1_M5_bnt162-01-S-D-ex.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_03102022/FDA-CBER-2021-5683-0484442-0484451-125742_S1_M5_bnt162-01-S-D-ex.xpt,0.08,xpt,,03102022
FDA-CBER-2021-5683-0537914-0539336-125742_S1_M5_bnt162-01-A-D-adfacevd.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_03102022/FDA-CBER-2021-5683-0537914-0539336-125742_S1_M5_bnt162-01-A-D-adfacevd.xpt,62.61,xpt,,03102022
FDA-CBER-2021-5683-0484356-0484378-125742_S1_M5_bnt162-01-S-D-xa.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_03102022/FDA-CBER-2021-5683-0484356-0484378-125742_S1_M5_bnt162-01-S-D-xa.xpt,0.49,xpt,,03102022
FDA-CBER-2021-5683-0484419-0484441-125742_S1_M5_bnt162-01-S-D-eg.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_03102022/FDA-CBER-2021-5683-0484419-0484441-125742_S1_M5_bnt162-01-S-D-eg.xpt,0.29,xpt,,03102022
FDA-CBER-2021-5683-0484384-0484408-125742_S1_M5_bnt162-01-S-D-ds.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_03102022/FDA-CBER-2021-5683-0484384-0484408-125742_S1_M5_bnt162-01-S-D-ds.xpt,0.17,xpt,,03102022
FDA-CBER-2021-5683-0484342-0484355-125742_S1_M5_bnt162-01-S-D-ae.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_03102022/FDA-CBER-2021-5683-0484342-0484355-125742_S1_M5_bnt162-01-S-D-ae.xpt,0.41,xpt,,03102022
FDA-CBER-2021-5683-0484379-0484383-125742_S1_M5_bnt162-01-S-D-dm.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_03102022/FDA-CBER-2021-5683-0484379-0484383-125742_S1_M5_bnt162-01-S-D-dm.xpt,0.06,xpt,,03102022
FDA-CBER-2021-5683-0539337-0539815-125742_S1_M5_bnt162-01-A-D-advs.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_03102022/FDA-CBER-2021-5683-0539337-0539815-125742_S1_M5_bnt162-01-A-D-advs.xpt,15.83,xpt,,03102022
FDA-CBER-2021-5683-0484409-0484418-125742_S1_M5_bnt162-01-S-D-ec.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_03102022/FDA-CBER-2021-5683-0484409-0484418-125742_S1_M5_bnt162-01-S-D-ec.xpt,0.08,xpt,,03102022
125742_S1_M5_CRF_c4591001-1013-10131165.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1013-10131165.pdf,1.3,pdf,191.0,01062022
125742_S1_M5_CRF_c4591001-1015-10151047.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1015-10151047.pdf,1.15,pdf,156.0,01062022
FDA-CBER-2021-5683-0165893 to -0168682_125742_S1_M5_c4591001-S-D-is.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/FDA-CBER-2021-5683-0165893 to -0168682_125742_S1_M5_c4591001-S-D-is.xpt,29.38,xpt,,01062022
125742_S1_M5_CRF_c4591001-1081-10811194 reissue.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1081-10811194 reissue.pdf,1.76,pdf,355.0,01062022
FDA-CBER-2021-5683-0178319 to -0180190_125742_S1_M5_c4591001-S-D-suppho.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/FDA-CBER-2021-5683-0178319 to -0180190_125742_S1_M5_c4591001-S-D-suppho.xpt,8.22,xpt,,01062022
FDA-CBER-2021-5683-0196049 to -0205317_125742_S1_M5_c4591001-S-Supp-D-ce.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/FDA-CBER-2021-5683-0196049 to -0205317_125742_S1_M5_c4591001-S-Supp-D-ce.xpt,361.39,xpt,,01062022
125742_S1_M2_summary-biopharm.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M2_summary-biopharm.pdf,1.74,pdf,3.0,01062022
125742_S1_M5_CRF_c4591001-1008-10081152.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1008-10081152.pdf,1.01,pdf,124.0,01062022
FDA-CBER-2021-5683-0174607 to -0178318_125742_S1_M5_c4591001-S-D-suppdv.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/FDA-CBER-2021-5683-0174607 to -0178318_125742_S1_M5_c4591001-S-D-suppdv.xpt,23.37,xpt,,01062022
125742_S1_M5_CRF_c4591001-1008-10081184.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1008-10081184.pdf,1.18,pdf,146.0,01062022
125742_S1_M5_CRF_c4591001-1013-10131229.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1013-10131229.pdf,1.15,pdf,157.0,01062022
125742_S1_M5_CRF_c4591001-1007-10071192.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1007-10071192.pdf,1.84,pdf,283.0,01062022
125742_S1_M5_CRF_c4591001-1007-10071347.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1007-10071347.pdf,1.45,pdf,181.0,01062022
125742_S1_M5_CRF_c4591001-1015-10151134.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1015-10151134.pdf,1.47,pdf,207.0,01062022
125742_S1_M5_5351_c4591001-interim-mth6-patient-batches.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_5351_c4591001-interim-mth6-patient-batches.pdf,1.34,pdf,158.0,01062022
FDA-CBER-2021-5683-0159487 to -0162689_125742_S1_M5_c4591001-S-D-ec.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/FDA-CBER-2021-5683-0159487 to -0162689_125742_S1_M5_c4591001-S-D-ec.xpt,46.56,xpt,,01062022
125742_S1_M5_CRF_c4591001-1013-10131176.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1013-10131176.pdf,2.78,pdf,507.0,01062022
125742_S1_M5_5351_c4591001-fa-interim-discontinued-patients.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_5351_c4591001-fa-interim-discontinued-patients.pdf,2.91,pdf,112.0,01062022
FDA-CBER-2021-5683-0158560 to -0159486_125742_S1_M5_c4591001-S-D-dv.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/FDA-CBER-2021-5683-0158560 to -0159486_125742_S1_M5_c4591001-S-D-dv.xpt,11.43,xpt,,01062022
125742_S1_M5_CRF_c4591001-1012-10121163.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1012-10121163.pdf,1.56,pdf,225.0,01062022
FDA-CBER-2021-5683-0208521 to -0216666_125742_S1_M5_c4591001-S-Supp-D-suppvs.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/FDA-CBER-2021-5683-0208521 to -0216666_125742_S1_M5_c4591001-S-Supp-D-suppvs.xpt,39.16,xpt,,01062022
125742_S1_M5_CRF_c4591001-1007-10071097.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1007-10071097.pdf,2.08,pdf,249.0,01062022
FDA-CBER-2021-5683-0168683 to -0169081_125742_S1_M5_c4591001-S-D-suppcm.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/FDA-CBER-2021-5683-0168683 to -0169081_125742_S1_M5_c4591001-S-D-suppcm.xpt,2.75,xpt,,01062022
125742_S1_M5_CRF_c4591001-1013-10131517.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1013-10131517.pdf,1.18,pdf,144.0,01062022
125742_S1_M5_CRF_c4591001-1007-10071280.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1007-10071280.pdf,1.91,pdf,212.0,01062022
125742_S1_M5_CRF_c4591001-1128-11281009 reissue.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1128-11281009 reissue.pdf,1.88,pdf,364.0,01062022
125742_S1_M5_CRF_c4591001-1015-10151225.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1015-10151225.pdf,1.47,pdf,206.0,01062022
FDA-CBER-2021-5683-0149082 to -0158559_125742_S1_M5_c4591001-S-D-ce.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/FDA-CBER-2021-5683-0149082 to -0158559_125742_S1_M5_c4591001-S-D-ce.xpt,368.08,xpt,,01062022
125742_S1_M5_CRF_c4591001-1012-10121112.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1012-10121112.pdf,1.69,pdf,246.0,01062022
125742_S1_M5_5351_c4591001-fa-interim-patient-batches.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_5351_c4591001-fa-interim-patient-batches.pdf,1.26,pdf,139.0,01062022
125742_S1_M5_5351_c4591001-fa-interim-protocol-deviations-sensitive.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_5351_c4591001-fa-interim-protocol-deviations-sensitive.pdf,1.51,pdf,46.0,01062022
125742_S1_M5_CRF_c4591001-1013-10131699.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1013-10131699.pdf,2.34,pdf,412.0,01062022
125742_S1_M5_CRF_c4591001-1011-10111181.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1011-10111181.pdf,1.19,pdf,149.0,01062022
125742_S1_M5_CRF_c4591001-1007-10071443.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1007-10071443.pdf,1.31,pdf,157.0,01062022
125742_S1_M5_CRF_c4591001-1009-10091123.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1009-10091123.pdf,1.26,pdf,161.0,01062022
125742_S1_M5_CRF_c4591001-1008-10081337.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1008-10081337.pdf,1.24,pdf,182.0,01062022
125742_S1_M5_CRF_c4591001-1015-10151035.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1015-10151035.pdf,1.24,pdf,154.0,01062022
125742_S1_M5_CRF_c4591001-1009-10091135.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1009-10091135.pdf,1.72,pdf,272.0,01062022
125742_S1_M5_CRF_c4591001-1007-10071441.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1007-10071441.pdf,1.25,pdf,169.0,01062022
125742_S1_M5_CRF_c4591001-1013-10131089.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1013-10131089.pdf,1.43,pdf,225.0,01062022
125742_S1_M5_CRF_c4591001-1008-10081056.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1008-10081056.pdf,1.21,pdf,173.0,01062022
125742_S1_M5_CRF_c4591001-1007-10071124.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1007-10071124.pdf,1.72,pdf,297.0,01062022
125742_S1_M5_CRF_c4591001-1007-10071050.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1007-10071050.pdf,3.0,pdf,614.0,01062022
125742_S1_M5_CRF_c4591001-1013-10131658.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1013-10131658.pdf,1.07,pdf,122.0,01062022
125742_S1_M5_CRF_c4591001-1015-10151011.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1015-10151011.pdf,1.35,pdf,205.0,01062022
125742_S1_M5_5351_c4591001-interim-mth6-randomization.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_5351_c4591001-interim-mth6-randomization.pdf,1.2,pdf,2.0,01062022
125742_S1_M5_CRF_c4591001-1007-10071101.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1007-10071101.pdf,1.48,pdf,201.0,01062022
125742_S1_M5_CRF_c4591001-1013-10131084.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1013-10131084.pdf,1.37,pdf,179.0,01062022
125742_S1_M5_CRF_c4591001-1007-10071276.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1007-10071276.pdf,1.77,pdf,187.0,01062022
FDA-CBER-2021-5683-0171524 to -0174606_125742_S1_M5_c4591001-S-D-suppds.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/FDA-CBER-2021-5683-0171524 to -0174606_125742_S1_M5_c4591001-S-D-suppds.xpt,16.94,xpt,,01062022
125742_S1_M5_CRF_c4591001-1013-10131656.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1013-10131656.pdf,1.22,pdf,175.0,01062022
125742_S1_M5_CRF_c4591001-1015-10151238.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1015-10151238.pdf,2.52,pdf,435.0,01062022
125742_S1_M5_CRF_c4591001-1007-10071315.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1007-10071315.pdf,1.42,pdf,172.0,01062022
125742_S1_M5_CRF_c4591001-1007-10071117.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1007-10071117.pdf,1.9,pdf,341.0,01062022
125742_S1_M5_CRF_c4591001-1008-10081667.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1008-10081667.pdf,1.27,pdf,186.0,01062022
125742_S1_M5_CRF_c4591001-1013-10131653.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1013-10131653.pdf,1.23,pdf,176.0,01062022
125742_S1_M5_5351_c4591001-fa-interim-adverse-events.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_5351_c4591001-fa-interim-adverse-events.pdf,31.71,pdf,2566.0,01062022
FDA-CBER-2021-5683-0180191 to -0182980_125742_S1_M5_c4591001-S-D-suppis.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/FDA-CBER-2021-5683-0180191 to -0182980_125742_S1_M5_c4591001-S-D-suppis.xpt,7.99,xpt,,01062022
125742_S1_M5_CRF_c4591001-1012-10121097.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1012-10121097.pdf,1.81,pdf,286.0,01062022
STN 125742-0-0 Section 2.5 Clinical Overview reissue.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/STN 125742-0-0 Section 2.5 Clinical Overview reissue.pdf,4.72,pdf,334.0,01062022
125742_S1_M5_CRF_c4591001-1013-10131718.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1013-10131718.pdf,2.18,pdf,428.0,01062022
125742_S1_M5_CRF_c4591001-1009-10091128.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1009-10091128.pdf,1.62,pdf,228.0,01062022
125742_S1_M5_CRF_c4591001-1007-10071306.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1007-10071306.pdf,2.76,pdf,459.0,01062022
125742_S1_M5_CRF_c4591001-1013-10131255.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1013-10131255.pdf,1.33,pdf,204.0,01062022
FDA-CBER-2021-5683-0162690 to -0165892_125742_S1_M5_c4591001-S-D-ex.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/FDA-CBER-2021-5683-0162690 to -0165892_125742_S1_M5_c4591001-S-D-ex.xpt,44.73,xpt,,01062022
125742_S1_M5_CRF_c4591001-1011-10111029.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1011-10111029.pdf,1.53,pdf,207.0,01062022
125742_S1_M5_CRF_c4591001-1013-10131554.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1013-10131554.pdf,2.32,pdf,463.0,01062022
125742_S1_M5_5351_c4591001-interim-mth6-publications.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_5351_c4591001-interim-mth6-publications.pdf,11.18,pdf,52.0,01062022
FDA-CBER-2021-5683-0182981 to -0187905_125742_S1_M5_c4591001-S-D-suppmh.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/FDA-CBER-2021-5683-0182981 to -0187905_125742_S1_M5_c4591001-S-D-suppmh.xpt,21.61,xpt,,01062022
125742_S1_M5_CRF_c4591001-1008-10081603.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1008-10081603.pdf,1.31,pdf,173.0,01062022
125742_S1_M5_CRF_c4591001-1015-10151071.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1015-10151071.pdf,1.23,pdf,155.0,01062022
125742_S1_M5_CRF_c4591001-1013-10131190.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1013-10131190.pdf,2.3,pdf,431.0,01062022
125742_S1_M5_CRF_c4591001-1013-10131386.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1013-10131386.pdf,0.98,pdf,117.0,01062022
125742_S1_M5_5314_shi-sop-10011.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_5314_shi-sop-10011.pdf,2.08,pdf,16.0,01062022
125742_S1_M5_CRF_c4591001-1008-10081628.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1008-10081628.pdf,1.19,pdf,167.0,01062022
125742_S1_M5_CRF_c4591001-1013-10131786.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1013-10131786.pdf,3.13,pdf,629.0,01062022
125742_S1_M5_CRF_c4591001-1015-10151101.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1015-10151101.pdf,1.05,pdf,133.0,01062022
125742_S1_M5_CRF_c4591001-1009-10091149.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1009-10091149.pdf,1.47,pdf,205.0,01062022
125742_S1_M5_CRF_c4591001-1007-10071159.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1007-10071159.pdf,1.29,pdf,178.0,01062022
FDA-CBER-2021-5683-0169082 to -0171523_125742_S1_M5_c4591001-S-D-suppdm.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/FDA-CBER-2021-5683-0169082 to -0171523_125742_S1_M5_c4591001-S-D-suppdm.xpt,13.7,xpt,,01062022
FDA-CBER-2021-5683-0187906 to -0196048_125742_S1_M5_c4591001-S-D-suppvs.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/FDA-CBER-2021-5683-0187906 to -0196048_125742_S1_M5_c4591001-S-D-suppvs.xpt,39.15,xpt,,01062022
FDA-CBER-2021-5683-0205318 to -0208520_125742_S1_M5_c4591001-S-Supp-D-ex.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/FDA-CBER-2021-5683-0205318 to -0208520_125742_S1_M5_c4591001-S-Supp-D-ex.xpt,44.73,xpt,,01062022
FDA-CBER-2021-5683-0142307 to -0149081_125742_S1_M5_c4591001-A-Supp-D-adcevd.xpt,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/FDA-CBER-2021-5683-0142307 to -0149081_125742_S1_M5_c4591001-A-Supp-D-adcevd.xpt,425.98,xpt,,01062022
125742_S1_M5_CRF_c4591001-1015-10151089.pdf,/Users/arihantchoudhary/GitHub/Klarity/uploads/Pfizer/Rel_01062022/125742_S1_M5_CRF_c4591001-1015-10151089.pdf,1.24,pdf,145.0,01062022
